Id,Probability
006ec59fa59dd80a64c85347eef810c7_Zone1,0.0985178727114211
006ec59fa59dd80a64c85347eef810c7_Zone2,0.109851787271142
006ec59fa59dd80a64c85347eef810c7_Zone3,0.0897994768962511
006ec59fa59dd80a64c85347eef810c7_Zone4,0.111595466434176
006ec59fa59dd80a64c85347eef810c7_Zone5,0.0802092414995641
006ec59fa59dd80a64c85347eef810c7_Zone6,0.0950305143853531
006ec59fa59dd80a64c85347eef810c7_Zone7,0.0810810810810811
006ec59fa59dd80a64c85347eef810c7_Zone8,0.107236268526591
006ec59fa59dd80a64c85347eef810c7_Zone9,0.0863121185701831
006ec59fa59dd80a64c85347eef810c7_Zone10,0.0915431560592851
006ec59fa59dd80a64c85347eef810c7_Zone11,0.0993897122929381
006ec59fa59dd80a64c85347eef810c7_Zone12,0.0967741935483871
006ec59fa59dd80a64c85347eef810c7_Zone13,0.0985178727114211
006ec59fa59dd80a64c85347eef810c7_Zone14,0.0959023539668701
006ec59fa59dd80a64c85347eef810c7_Zone15,0.100261551874455
006ec59fa59dd80a64c85347eef810c7_Zone16,0.0985178727114211
006ec59fa59dd80a64c85347eef810c7_Zone17,0.0906713164777681
0097503ee9fa0606559c56458b281a08_Zone1,0.0985178727114211
0097503ee9fa0606559c56458b281a08_Zone2,0.109851787271142
0097503ee9fa0606559c56458b281a08_Zone3,0.0897994768962511
0097503ee9fa0606559c56458b281a08_Zone4,0.111595466434176
0097503ee9fa0606559c56458b281a08_Zone5,0.0802092414995641
0097503ee9fa0606559c56458b281a08_Zone6,0.0950305143853531
0097503ee9fa0606559c56458b281a08_Zone7,0.0810810810810811
0097503ee9fa0606559c56458b281a08_Zone8,0.107236268526591
0097503ee9fa0606559c56458b281a08_Zone9,0.0863121185701831
0097503ee9fa0606559c56458b281a08_Zone10,0.0915431560592851
0097503ee9fa0606559c56458b281a08_Zone11,0.0993897122929381
0097503ee9fa0606559c56458b281a08_Zone12,0.0967741935483871
0097503ee9fa0606559c56458b281a08_Zone13,0.0985178727114211
0097503ee9fa0606559c56458b281a08_Zone14,0.0959023539668701
0097503ee9fa0606559c56458b281a08_Zone15,0.100261551874455
0097503ee9fa0606559c56458b281a08_Zone16,0.0985178727114211
0097503ee9fa0606559c56458b281a08_Zone17,0.0906713164777681
011516ab0eca7cad7f5257672ddde70e_Zone1,0.0985178727114211
011516ab0eca7cad7f5257672ddde70e_Zone2,0.109851787271142
011516ab0eca7cad7f5257672ddde70e_Zone3,0.0897994768962511
011516ab0eca7cad7f5257672ddde70e_Zone4,0.111595466434176
011516ab0eca7cad7f5257672ddde70e_Zone5,0.0802092414995641
011516ab0eca7cad7f5257672ddde70e_Zone6,0.0950305143853531
011516ab0eca7cad7f5257672ddde70e_Zone7,0.0810810810810811
011516ab0eca7cad7f5257672ddde70e_Zone8,0.107236268526591
011516ab0eca7cad7f5257672ddde70e_Zone9,0.0863121185701831
011516ab0eca7cad7f5257672ddde70e_Zone10,0.0915431560592851
011516ab0eca7cad7f5257672ddde70e_Zone11,0.0993897122929381
011516ab0eca7cad7f5257672ddde70e_Zone12,0.0967741935483871
011516ab0eca7cad7f5257672ddde70e_Zone13,0.0985178727114211
011516ab0eca7cad7f5257672ddde70e_Zone14,0.0959023539668701
011516ab0eca7cad7f5257672ddde70e_Zone15,0.100261551874455
011516ab0eca7cad7f5257672ddde70e_Zone16,0.0985178727114211
011516ab0eca7cad7f5257672ddde70e_Zone17,0.0906713164777681
01941f33fd090ae5df8c95992c027862_Zone1,0.0985178727114211
01941f33fd090ae5df8c95992c027862_Zone2,0.109851787271142
01941f33fd090ae5df8c95992c027862_Zone3,0.0897994768962511
01941f33fd090ae5df8c95992c027862_Zone4,0.111595466434176
01941f33fd090ae5df8c95992c027862_Zone5,0.0802092414995641
01941f33fd090ae5df8c95992c027862_Zone6,0.0950305143853531
01941f33fd090ae5df8c95992c027862_Zone7,0.0810810810810811
01941f33fd090ae5df8c95992c027862_Zone8,0.107236268526591
01941f33fd090ae5df8c95992c027862_Zone9,0.0863121185701831
01941f33fd090ae5df8c95992c027862_Zone10,0.0915431560592851
01941f33fd090ae5df8c95992c027862_Zone11,0.0993897122929381
01941f33fd090ae5df8c95992c027862_Zone12,0.0967741935483871
01941f33fd090ae5df8c95992c027862_Zone13,0.0985178727114211
01941f33fd090ae5df8c95992c027862_Zone14,0.0959023539668701
01941f33fd090ae5df8c95992c027862_Zone15,0.100261551874455
01941f33fd090ae5df8c95992c027862_Zone16,0.0985178727114211
01941f33fd090ae5df8c95992c027862_Zone17,0.0906713164777681
01c08047f617de893bef104fb309203a_Zone1,0.0985178727114211
01c08047f617de893bef104fb309203a_Zone2,0.109851787271142
01c08047f617de893bef104fb309203a_Zone3,0.0897994768962511
01c08047f617de893bef104fb309203a_Zone4,0.111595466434176
01c08047f617de893bef104fb309203a_Zone5,0.0802092414995641
01c08047f617de893bef104fb309203a_Zone6,0.0950305143853531
01c08047f617de893bef104fb309203a_Zone7,0.0810810810810811
01c08047f617de893bef104fb309203a_Zone8,0.107236268526591
01c08047f617de893bef104fb309203a_Zone9,0.0863121185701831
01c08047f617de893bef104fb309203a_Zone10,0.0915431560592851
01c08047f617de893bef104fb309203a_Zone11,0.0993897122929381
01c08047f617de893bef104fb309203a_Zone12,0.0967741935483871
01c08047f617de893bef104fb309203a_Zone13,0.0985178727114211
01c08047f617de893bef104fb309203a_Zone14,0.0959023539668701
01c08047f617de893bef104fb309203a_Zone15,0.100261551874455
01c08047f617de893bef104fb309203a_Zone16,0.0985178727114211
01c08047f617de893bef104fb309203a_Zone17,0.0906713164777681
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone1,0.0985178727114211
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone2,0.109851787271142
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone3,0.0897994768962511
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone4,0.111595466434176
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone5,0.0802092414995641
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone6,0.0950305143853531
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone7,0.0810810810810811
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone8,0.107236268526591
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone9,0.0863121185701831
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone10,0.0915431560592851
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone11,0.0993897122929381
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone12,0.0967741935483871
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone13,0.0985178727114211
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone14,0.0959023539668701
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone15,0.100261551874455
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone16,0.0985178727114211
0240c8f1e89e855dcd8f1fa6b1e2b944_Zone17,0.0906713164777681
0322661ef29f9c81af295cf40f758469_Zone1,0.0985178727114211
0322661ef29f9c81af295cf40f758469_Zone2,0.109851787271142
0322661ef29f9c81af295cf40f758469_Zone3,0.0897994768962511
0322661ef29f9c81af295cf40f758469_Zone4,0.111595466434176
0322661ef29f9c81af295cf40f758469_Zone5,0.0802092414995641
0322661ef29f9c81af295cf40f758469_Zone6,0.0950305143853531
0322661ef29f9c81af295cf40f758469_Zone7,0.0810810810810811
0322661ef29f9c81af295cf40f758469_Zone8,0.107236268526591
0322661ef29f9c81af295cf40f758469_Zone9,0.0863121185701831
0322661ef29f9c81af295cf40f758469_Zone10,0.0915431560592851
0322661ef29f9c81af295cf40f758469_Zone11,0.0993897122929381
0322661ef29f9c81af295cf40f758469_Zone12,0.0967741935483871
0322661ef29f9c81af295cf40f758469_Zone13,0.0985178727114211
0322661ef29f9c81af295cf40f758469_Zone14,0.0959023539668701
0322661ef29f9c81af295cf40f758469_Zone15,0.100261551874455
0322661ef29f9c81af295cf40f758469_Zone16,0.0985178727114211
0322661ef29f9c81af295cf40f758469_Zone17,0.0906713164777681
037024e4a7122e10546ebc41859c6833_Zone1,0.0985178727114211
037024e4a7122e10546ebc41859c6833_Zone2,0.109851787271142
037024e4a7122e10546ebc41859c6833_Zone3,0.0897994768962511
037024e4a7122e10546ebc41859c6833_Zone4,0.111595466434176
037024e4a7122e10546ebc41859c6833_Zone5,0.0802092414995641
037024e4a7122e10546ebc41859c6833_Zone6,0.0950305143853531
037024e4a7122e10546ebc41859c6833_Zone7,0.0810810810810811
037024e4a7122e10546ebc41859c6833_Zone8,0.107236268526591
037024e4a7122e10546ebc41859c6833_Zone9,0.0863121185701831
037024e4a7122e10546ebc41859c6833_Zone10,0.0915431560592851
037024e4a7122e10546ebc41859c6833_Zone11,0.0993897122929381
037024e4a7122e10546ebc41859c6833_Zone12,0.0967741935483871
037024e4a7122e10546ebc41859c6833_Zone13,0.0985178727114211
037024e4a7122e10546ebc41859c6833_Zone14,0.0959023539668701
037024e4a7122e10546ebc41859c6833_Zone15,0.100261551874455
037024e4a7122e10546ebc41859c6833_Zone16,0.0985178727114211
037024e4a7122e10546ebc41859c6833_Zone17,0.0906713164777681
038d648c2f29cb0f945c865be25e32e9_Zone1,0.0985178727114211
038d648c2f29cb0f945c865be25e32e9_Zone2,0.109851787271142
038d648c2f29cb0f945c865be25e32e9_Zone3,0.0897994768962511
038d648c2f29cb0f945c865be25e32e9_Zone4,0.111595466434176
038d648c2f29cb0f945c865be25e32e9_Zone5,0.0802092414995641
038d648c2f29cb0f945c865be25e32e9_Zone6,0.0950305143853531
038d648c2f29cb0f945c865be25e32e9_Zone7,0.0810810810810811
038d648c2f29cb0f945c865be25e32e9_Zone8,0.107236268526591
038d648c2f29cb0f945c865be25e32e9_Zone9,0.0863121185701831
038d648c2f29cb0f945c865be25e32e9_Zone10,0.0915431560592851
038d648c2f29cb0f945c865be25e32e9_Zone11,0.0993897122929381
038d648c2f29cb0f945c865be25e32e9_Zone12,0.0967741935483871
038d648c2f29cb0f945c865be25e32e9_Zone13,0.0985178727114211
038d648c2f29cb0f945c865be25e32e9_Zone14,0.0959023539668701
038d648c2f29cb0f945c865be25e32e9_Zone15,0.100261551874455
038d648c2f29cb0f945c865be25e32e9_Zone16,0.0985178727114211
038d648c2f29cb0f945c865be25e32e9_Zone17,0.0906713164777681
0397026df63bbc8fd88f9860c6e35b4a_Zone1,0.0985178727114211
0397026df63bbc8fd88f9860c6e35b4a_Zone2,0.109851787271142
0397026df63bbc8fd88f9860c6e35b4a_Zone3,0.0897994768962511
0397026df63bbc8fd88f9860c6e35b4a_Zone4,0.111595466434176
0397026df63bbc8fd88f9860c6e35b4a_Zone5,0.0802092414995641
0397026df63bbc8fd88f9860c6e35b4a_Zone6,0.0950305143853531
0397026df63bbc8fd88f9860c6e35b4a_Zone7,0.0810810810810811
0397026df63bbc8fd88f9860c6e35b4a_Zone8,0.107236268526591
0397026df63bbc8fd88f9860c6e35b4a_Zone9,0.0863121185701831
0397026df63bbc8fd88f9860c6e35b4a_Zone10,0.0915431560592851
0397026df63bbc8fd88f9860c6e35b4a_Zone11,0.0993897122929381
0397026df63bbc8fd88f9860c6e35b4a_Zone12,0.0967741935483871
0397026df63bbc8fd88f9860c6e35b4a_Zone13,0.0985178727114211
0397026df63bbc8fd88f9860c6e35b4a_Zone14,0.0959023539668701
0397026df63bbc8fd88f9860c6e35b4a_Zone15,0.100261551874455
0397026df63bbc8fd88f9860c6e35b4a_Zone16,0.0985178727114211
0397026df63bbc8fd88f9860c6e35b4a_Zone17,0.0906713164777681
03a36512c2c6d71c33b3429b8b59494e_Zone1,0.0985178727114211
03a36512c2c6d71c33b3429b8b59494e_Zone2,0.109851787271142
03a36512c2c6d71c33b3429b8b59494e_Zone3,0.0897994768962511
03a36512c2c6d71c33b3429b8b59494e_Zone4,0.111595466434176
03a36512c2c6d71c33b3429b8b59494e_Zone5,0.0802092414995641
03a36512c2c6d71c33b3429b8b59494e_Zone6,0.0950305143853531
03a36512c2c6d71c33b3429b8b59494e_Zone7,0.0810810810810811
03a36512c2c6d71c33b3429b8b59494e_Zone8,0.107236268526591
03a36512c2c6d71c33b3429b8b59494e_Zone9,0.0863121185701831
03a36512c2c6d71c33b3429b8b59494e_Zone10,0.0915431560592851
03a36512c2c6d71c33b3429b8b59494e_Zone11,0.0993897122929381
03a36512c2c6d71c33b3429b8b59494e_Zone12,0.0967741935483871
03a36512c2c6d71c33b3429b8b59494e_Zone13,0.0985178727114211
03a36512c2c6d71c33b3429b8b59494e_Zone14,0.0959023539668701
03a36512c2c6d71c33b3429b8b59494e_Zone15,0.100261551874455
03a36512c2c6d71c33b3429b8b59494e_Zone16,0.0985178727114211
03a36512c2c6d71c33b3429b8b59494e_Zone17,0.0906713164777681
04b32b70b4ab15cad85d43e3b5359239_Zone1,0.0985178727114211
04b32b70b4ab15cad85d43e3b5359239_Zone2,0.109851787271142
04b32b70b4ab15cad85d43e3b5359239_Zone3,0.0897994768962511
04b32b70b4ab15cad85d43e3b5359239_Zone4,0.111595466434176
04b32b70b4ab15cad85d43e3b5359239_Zone5,0.0802092414995641
04b32b70b4ab15cad85d43e3b5359239_Zone6,0.0950305143853531
04b32b70b4ab15cad85d43e3b5359239_Zone7,0.0810810810810811
04b32b70b4ab15cad85d43e3b5359239_Zone8,0.107236268526591
04b32b70b4ab15cad85d43e3b5359239_Zone9,0.0863121185701831
04b32b70b4ab15cad85d43e3b5359239_Zone10,0.0915431560592851
04b32b70b4ab15cad85d43e3b5359239_Zone11,0.0993897122929381
04b32b70b4ab15cad85d43e3b5359239_Zone12,0.0967741935483871
04b32b70b4ab15cad85d43e3b5359239_Zone13,0.0985178727114211
04b32b70b4ab15cad85d43e3b5359239_Zone14,0.0959023539668701
04b32b70b4ab15cad85d43e3b5359239_Zone15,0.100261551874455
04b32b70b4ab15cad85d43e3b5359239_Zone16,0.0985178727114211
04b32b70b4ab15cad85d43e3b5359239_Zone17,0.0906713164777681
052117021fc1396db6bae78ffe923ee4_Zone1,0.0985178727114211
052117021fc1396db6bae78ffe923ee4_Zone2,0.109851787271142
052117021fc1396db6bae78ffe923ee4_Zone3,0.0897994768962511
052117021fc1396db6bae78ffe923ee4_Zone4,0.111595466434176
052117021fc1396db6bae78ffe923ee4_Zone5,0.0802092414995641
052117021fc1396db6bae78ffe923ee4_Zone6,0.0950305143853531
052117021fc1396db6bae78ffe923ee4_Zone7,0.0810810810810811
052117021fc1396db6bae78ffe923ee4_Zone8,0.107236268526591
052117021fc1396db6bae78ffe923ee4_Zone9,0.0863121185701831
052117021fc1396db6bae78ffe923ee4_Zone10,0.0915431560592851
052117021fc1396db6bae78ffe923ee4_Zone11,0.0993897122929381
052117021fc1396db6bae78ffe923ee4_Zone12,0.0967741935483871
052117021fc1396db6bae78ffe923ee4_Zone13,0.0985178727114211
052117021fc1396db6bae78ffe923ee4_Zone14,0.0959023539668701
052117021fc1396db6bae78ffe923ee4_Zone15,0.100261551874455
052117021fc1396db6bae78ffe923ee4_Zone16,0.0985178727114211
052117021fc1396db6bae78ffe923ee4_Zone17,0.0906713164777681
0535d52b89f5dcca44563b62592ca366_Zone1,0.0985178727114211
0535d52b89f5dcca44563b62592ca366_Zone2,0.109851787271142
0535d52b89f5dcca44563b62592ca366_Zone3,0.0897994768962511
0535d52b89f5dcca44563b62592ca366_Zone4,0.111595466434176
0535d52b89f5dcca44563b62592ca366_Zone5,0.0802092414995641
0535d52b89f5dcca44563b62592ca366_Zone6,0.0950305143853531
0535d52b89f5dcca44563b62592ca366_Zone7,0.0810810810810811
0535d52b89f5dcca44563b62592ca366_Zone8,0.107236268526591
0535d52b89f5dcca44563b62592ca366_Zone9,0.0863121185701831
0535d52b89f5dcca44563b62592ca366_Zone10,0.0915431560592851
0535d52b89f5dcca44563b62592ca366_Zone11,0.0993897122929381
0535d52b89f5dcca44563b62592ca366_Zone12,0.0967741935483871
0535d52b89f5dcca44563b62592ca366_Zone13,0.0985178727114211
0535d52b89f5dcca44563b62592ca366_Zone14,0.0959023539668701
0535d52b89f5dcca44563b62592ca366_Zone15,0.100261551874455
0535d52b89f5dcca44563b62592ca366_Zone16,0.0985178727114211
0535d52b89f5dcca44563b62592ca366_Zone17,0.0906713164777681
05709d5e54f8fdc77fe233cf7df78b81_Zone1,0.0985178727114211
05709d5e54f8fdc77fe233cf7df78b81_Zone2,0.109851787271142
05709d5e54f8fdc77fe233cf7df78b81_Zone3,0.0897994768962511
05709d5e54f8fdc77fe233cf7df78b81_Zone4,0.111595466434176
05709d5e54f8fdc77fe233cf7df78b81_Zone5,0.0802092414995641
05709d5e54f8fdc77fe233cf7df78b81_Zone6,0.0950305143853531
05709d5e54f8fdc77fe233cf7df78b81_Zone7,0.0810810810810811
05709d5e54f8fdc77fe233cf7df78b81_Zone8,0.107236268526591
05709d5e54f8fdc77fe233cf7df78b81_Zone9,0.0863121185701831
05709d5e54f8fdc77fe233cf7df78b81_Zone10,0.0915431560592851
05709d5e54f8fdc77fe233cf7df78b81_Zone11,0.0993897122929381
05709d5e54f8fdc77fe233cf7df78b81_Zone12,0.0967741935483871
05709d5e54f8fdc77fe233cf7df78b81_Zone13,0.0985178727114211
05709d5e54f8fdc77fe233cf7df78b81_Zone14,0.0959023539668701
05709d5e54f8fdc77fe233cf7df78b81_Zone15,0.100261551874455
05709d5e54f8fdc77fe233cf7df78b81_Zone16,0.0985178727114211
05709d5e54f8fdc77fe233cf7df78b81_Zone17,0.0906713164777681
05aea64cd02c88b94d0663be46f4d2bf_Zone1,0.0985178727114211
05aea64cd02c88b94d0663be46f4d2bf_Zone2,0.109851787271142
05aea64cd02c88b94d0663be46f4d2bf_Zone3,0.0897994768962511
05aea64cd02c88b94d0663be46f4d2bf_Zone4,0.111595466434176
05aea64cd02c88b94d0663be46f4d2bf_Zone5,0.0802092414995641
05aea64cd02c88b94d0663be46f4d2bf_Zone6,0.0950305143853531
05aea64cd02c88b94d0663be46f4d2bf_Zone7,0.0810810810810811
05aea64cd02c88b94d0663be46f4d2bf_Zone8,0.107236268526591
05aea64cd02c88b94d0663be46f4d2bf_Zone9,0.0863121185701831
05aea64cd02c88b94d0663be46f4d2bf_Zone10,0.0915431560592851
05aea64cd02c88b94d0663be46f4d2bf_Zone11,0.0993897122929381
05aea64cd02c88b94d0663be46f4d2bf_Zone12,0.0967741935483871
05aea64cd02c88b94d0663be46f4d2bf_Zone13,0.0985178727114211
05aea64cd02c88b94d0663be46f4d2bf_Zone14,0.0959023539668701
05aea64cd02c88b94d0663be46f4d2bf_Zone15,0.100261551874455
05aea64cd02c88b94d0663be46f4d2bf_Zone16,0.0985178727114211
05aea64cd02c88b94d0663be46f4d2bf_Zone17,0.0906713164777681
06323e0c225d04e325d70d6adc0240ef_Zone1,0.0985178727114211
06323e0c225d04e325d70d6adc0240ef_Zone2,0.109851787271142
06323e0c225d04e325d70d6adc0240ef_Zone3,0.0897994768962511
06323e0c225d04e325d70d6adc0240ef_Zone4,0.111595466434176
06323e0c225d04e325d70d6adc0240ef_Zone5,0.0802092414995641
06323e0c225d04e325d70d6adc0240ef_Zone6,0.0950305143853531
06323e0c225d04e325d70d6adc0240ef_Zone7,0.0810810810810811
06323e0c225d04e325d70d6adc0240ef_Zone8,0.107236268526591
06323e0c225d04e325d70d6adc0240ef_Zone9,0.0863121185701831
06323e0c225d04e325d70d6adc0240ef_Zone10,0.0915431560592851
06323e0c225d04e325d70d6adc0240ef_Zone11,0.0993897122929381
06323e0c225d04e325d70d6adc0240ef_Zone12,0.0967741935483871
06323e0c225d04e325d70d6adc0240ef_Zone13,0.0985178727114211
06323e0c225d04e325d70d6adc0240ef_Zone14,0.0959023539668701
06323e0c225d04e325d70d6adc0240ef_Zone15,0.100261551874455
06323e0c225d04e325d70d6adc0240ef_Zone16,0.0985178727114211
06323e0c225d04e325d70d6adc0240ef_Zone17,0.0906713164777681
06726105fabadca043737601d06415a8_Zone1,0.0985178727114211
06726105fabadca043737601d06415a8_Zone2,0.109851787271142
06726105fabadca043737601d06415a8_Zone3,0.0897994768962511
06726105fabadca043737601d06415a8_Zone4,0.111595466434176
06726105fabadca043737601d06415a8_Zone5,0.0802092414995641
06726105fabadca043737601d06415a8_Zone6,0.0950305143853531
06726105fabadca043737601d06415a8_Zone7,0.0810810810810811
06726105fabadca043737601d06415a8_Zone8,0.107236268526591
06726105fabadca043737601d06415a8_Zone9,0.0863121185701831
06726105fabadca043737601d06415a8_Zone10,0.0915431560592851
06726105fabadca043737601d06415a8_Zone11,0.0993897122929381
06726105fabadca043737601d06415a8_Zone12,0.0967741935483871
06726105fabadca043737601d06415a8_Zone13,0.0985178727114211
06726105fabadca043737601d06415a8_Zone14,0.0959023539668701
06726105fabadca043737601d06415a8_Zone15,0.100261551874455
06726105fabadca043737601d06415a8_Zone16,0.0985178727114211
06726105fabadca043737601d06415a8_Zone17,0.0906713164777681
068be31bfd5fcc08699a50f08f255d9b_Zone1,0.0985178727114211
068be31bfd5fcc08699a50f08f255d9b_Zone2,0.109851787271142
068be31bfd5fcc08699a50f08f255d9b_Zone3,0.0897994768962511
068be31bfd5fcc08699a50f08f255d9b_Zone4,0.111595466434176
068be31bfd5fcc08699a50f08f255d9b_Zone5,0.0802092414995641
068be31bfd5fcc08699a50f08f255d9b_Zone6,0.0950305143853531
068be31bfd5fcc08699a50f08f255d9b_Zone7,0.0810810810810811
068be31bfd5fcc08699a50f08f255d9b_Zone8,0.107236268526591
068be31bfd5fcc08699a50f08f255d9b_Zone9,0.0863121185701831
068be31bfd5fcc08699a50f08f255d9b_Zone10,0.0915431560592851
068be31bfd5fcc08699a50f08f255d9b_Zone11,0.0993897122929381
068be31bfd5fcc08699a50f08f255d9b_Zone12,0.0967741935483871
068be31bfd5fcc08699a50f08f255d9b_Zone13,0.0985178727114211
068be31bfd5fcc08699a50f08f255d9b_Zone14,0.0959023539668701
068be31bfd5fcc08699a50f08f255d9b_Zone15,0.100261551874455
068be31bfd5fcc08699a50f08f255d9b_Zone16,0.0985178727114211
068be31bfd5fcc08699a50f08f255d9b_Zone17,0.0906713164777681
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone1,0.0985178727114211
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone2,0.109851787271142
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone3,0.0897994768962511
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone4,0.111595466434176
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone5,0.0802092414995641
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone6,0.0950305143853531
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone7,0.0810810810810811
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone8,0.107236268526591
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone9,0.0863121185701831
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone10,0.0915431560592851
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone11,0.0993897122929381
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone12,0.0967741935483871
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone13,0.0985178727114211
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone14,0.0959023539668701
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone15,0.100261551874455
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone16,0.0985178727114211
06f07ef12a24cd5ab6aa457ac8afa2a0_Zone17,0.0906713164777681
06ff02c1f431d0c21b945b4ea459cc88_Zone1,0.0985178727114211
06ff02c1f431d0c21b945b4ea459cc88_Zone2,0.109851787271142
06ff02c1f431d0c21b945b4ea459cc88_Zone3,0.0897994768962511
06ff02c1f431d0c21b945b4ea459cc88_Zone4,0.111595466434176
06ff02c1f431d0c21b945b4ea459cc88_Zone5,0.0802092414995641
06ff02c1f431d0c21b945b4ea459cc88_Zone6,0.0950305143853531
06ff02c1f431d0c21b945b4ea459cc88_Zone7,0.0810810810810811
06ff02c1f431d0c21b945b4ea459cc88_Zone8,0.107236268526591
06ff02c1f431d0c21b945b4ea459cc88_Zone9,0.0863121185701831
06ff02c1f431d0c21b945b4ea459cc88_Zone10,0.0915431560592851
